file,sample_id,angle_deg,split,material_type,n_nodes,status,issues
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0009_080deg.npz,9,80.0,train,Base_TC4,23424,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0009_085deg.npz,9,85.0,train,Base_TC4,23424,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0009_090deg.npz,9,90.0,train,Base_TC4,23424,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0009_095deg.npz,9,95.0,train,Base_TC4,23424,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0009_100deg.npz,9,100.0,train,Base_TC4,23424,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0009_105deg.npz,9,105.0,train,Base_TC4,23424,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0009_110deg.npz,9,110.0,train,Base_TC4,23424,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0009_115deg.npz,9,115.0,train,Base_TC4,23424,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0009_120deg.npz,9,120.0,train,Base_TC4,23424,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0009_125deg.npz,9,125.0,train,Base_TC4,23424,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0009_130deg.npz,9,130.0,train,Base_TC4,23424,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0009_135deg.npz,9,135.0,train,Base_TC4,23424,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0009_140deg.npz,9,140.0,train,Base_TC4,23424,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0009_145deg.npz,9,145.0,train,Base_TC4,23424,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0009_150deg.npz,9,150.0,train,Base_TC4,23424,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0009_155deg.npz,9,155.0,train,Base_TC4,23424,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0009_160deg.npz,9,160.0,train,Base_TC4,23424,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0009_165deg.npz,9,165.0,train,Base_TC4,23424,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0009_170deg.npz,9,170.0,train,Base_TC4,23424,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0009_175deg.npz,9,175.0,train,Base_TC4,23424,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0009_180deg.npz,9,180.0,train,Base_TC4,23424,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_005deg.npz,10,5.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_010deg.npz,10,10.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_015deg.npz,10,15.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_020deg.npz,10,20.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_025deg.npz,10,25.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_030deg.npz,10,30.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_035deg.npz,10,35.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_040deg.npz,10,40.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_045deg.npz,10,45.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_050deg.npz,10,50.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_055deg.npz,10,55.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_060deg.npz,10,60.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_065deg.npz,10,65.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_070deg.npz,10,70.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_075deg.npz,10,75.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_080deg.npz,10,80.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_085deg.npz,10,85.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_090deg.npz,10,90.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_095deg.npz,10,95.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_100deg.npz,10,100.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_105deg.npz,10,105.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_110deg.npz,10,110.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_115deg.npz,10,115.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_120deg.npz,10,120.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_125deg.npz,10,125.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_130deg.npz,10,130.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_135deg.npz,10,135.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_140deg.npz,10,140.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_145deg.npz,10,145.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_150deg.npz,10,150.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_155deg.npz,10,155.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_160deg.npz,10,160.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_165deg.npz,10,165.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_170deg.npz,10,170.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_175deg.npz,10,175.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0010_180deg.npz,10,180.0,test,Base_TC4,22980,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_005deg.npz,11,5.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_010deg.npz,11,10.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_015deg.npz,11,15.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_020deg.npz,11,20.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_025deg.npz,11,25.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_030deg.npz,11,30.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_035deg.npz,11,35.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_040deg.npz,11,40.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_045deg.npz,11,45.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_050deg.npz,11,50.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_055deg.npz,11,55.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_060deg.npz,11,60.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_065deg.npz,11,65.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_070deg.npz,11,70.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_075deg.npz,11,75.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_080deg.npz,11,80.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_085deg.npz,11,85.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_090deg.npz,11,90.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_095deg.npz,11,95.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_100deg.npz,11,100.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_105deg.npz,11,105.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_110deg.npz,11,110.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_115deg.npz,11,115.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_120deg.npz,11,120.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_125deg.npz,11,125.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_130deg.npz,11,130.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_135deg.npz,11,135.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_140deg.npz,11,140.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_145deg.npz,11,145.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_150deg.npz,11,150.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_155deg.npz,11,155.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_160deg.npz,11,160.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_165deg.npz,11,165.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_170deg.npz,11,170.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_175deg.npz,11,175.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0011_180deg.npz,11,180.0,train,Base_TC4,5280,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_005deg.npz,12,5.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_010deg.npz,12,10.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_015deg.npz,12,15.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_020deg.npz,12,20.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_025deg.npz,12,25.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_030deg.npz,12,30.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_035deg.npz,12,35.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_040deg.npz,12,40.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_045deg.npz,12,45.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_050deg.npz,12,50.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_055deg.npz,12,55.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_060deg.npz,12,60.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_065deg.npz,12,65.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_070deg.npz,12,70.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_075deg.npz,12,75.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_080deg.npz,12,80.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_085deg.npz,12,85.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_090deg.npz,12,90.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_095deg.npz,12,95.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_100deg.npz,12,100.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_105deg.npz,12,105.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_110deg.npz,12,110.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_115deg.npz,12,115.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_120deg.npz,12,120.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_125deg.npz,12,125.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_130deg.npz,12,130.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_135deg.npz,12,135.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_140deg.npz,12,140.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_145deg.npz,12,145.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_150deg.npz,12,150.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_155deg.npz,12,155.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_160deg.npz,12,160.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_165deg.npz,12,165.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_170deg.npz,12,170.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_175deg.npz,12,175.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0012_180deg.npz,12,180.0,train,Base_TC4,13892,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0013_005deg.npz,13,5.0,val,Base_TC4,14750,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0013_010deg.npz,13,10.0,val,Base_TC4,14750,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0013_015deg.npz,13,15.0,val,Base_TC4,14750,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0013_020deg.npz,13,20.0,val,Base_TC4,14750,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0013_025deg.npz,13,25.0,val,Base_TC4,14750,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0013_030deg.npz,13,30.0,val,Base_TC4,14750,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0013_035deg.npz,13,35.0,val,Base_TC4,14750,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0013_040deg.npz,13,40.0,val,Base_TC4,14750,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0013_045deg.npz,13,45.0,val,Base_TC4,14750,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0013_050deg.npz,13,50.0,val,Base_TC4,14750,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0013_055deg.npz,13,55.0,val,Base_TC4,14750,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0013_060deg.npz,13,60.0,val,Base_TC4,14750,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0013_065deg.npz,13,65.0,val,Base_TC4,14750,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0013_070deg.npz,13,70.0,val,Base_TC4,14750,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0013_075deg.npz,13,75.0,val,Base_TC4,14750,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0013_080deg.npz,13,80.0,val,Base_TC4,14750,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0013_085deg.npz,13,85.0,val,Base_TC4,14750,OK,
/data/run01/scxk573/lsz/ysy/physicsnemo/data/dataset_springback_pair_Base_TC4_150/springback_pair_Base_TC4_sample_0013_090deg.npz,13,90.0,val,Base_TC4,14750,OK,
